Date,Distance,Trailing365
2013-04-10,0.0,189.4727
2013-04-11,0.0,189.4727
2013-04-12,0.0,189.4727
2013-04-13,0.0,189.4727
2013-04-14,0.0,189.4727
2013-04-15,0.0,189.4727
2013-04-16,5.4597,194.9324
2013-04-17,0.0,194.9324
2013-04-18,0.0,194.9324
2013-04-19,0.0,194.9324
2013-04-20,0.0,194.9324
2013-04-21,0.0,194.9324
2013-04-22,0.0,194.9324
2013-04-23,0.0,194.9324
2013-04-24,0.0,194.9324
2013-04-25,0.0,194.9324
2013-04-26,0.0,194.9324
2013-04-27,0.0,194.9324
2013-04-28,0.0,194.9324
2013-04-29,0.0,194.9324
2013-04-30,0.0,194.9324
2013-05-01,8.280299999999999,203.21269999999998
2013-05-02,0.0,203.21269999999998
2013-05-03,0.0,203.21269999999998
2013-05-04,0.0,203.21269999999998
2013-05-05,0.0,203.21269999999998
2013-05-06,7.9656,211.17829999999998
2013-05-07,0.0,211.17829999999998
2013-05-08,0.0,211.17829999999998
2013-05-09,0.0,211.17829999999998
2013-05-10,0.0,211.17829999999998
2013-05-11,0.0,211.17829999999998
2013-05-12,0.0,211.17829999999998
2013-05-13,10.1359,221.3142
2013-05-14,0.0,221.3142
2013-05-15,0.0,221.3142
2013-05-16,0.0,221.3142
2013-05-17,0.0,221.3142
2013-05-18,0.0,221.3142
2013-05-19,0.0,221.3142
2013-05-20,0.0,221.3142
2013-05-21,0.0,221.3142
2013-05-22,0.0,221.3142
2013-05-23,0.0,221.3142
2013-05-24,0.0,221.3142
2013-05-25,2.5462,223.8604
2013-05-26,0.0,223.8604
2013-05-27,0.0,223.8604
2013-05-28,0.0,223.8604
2013-05-29,10.35,234.2104
2013-05-30,0.0,234.2104
2013-05-31,0.0,234.2104
2013-06-01,0.0,234.2104
2013-06-02,10.2187,244.42909999999998
2013-06-03,0.0,244.42909999999998
2013-06-04,8.247,252.6761
2013-06-05,0.0,252.6761
2013-06-06,0.0,252.6761
2013-06-07,0.0,252.6761
2013-06-08,0.0,252.6761
2013-06-09,0.0,252.6761
2013-06-10,0.0,252.6761
2013-06-11,0.0,252.6761
2013-06-12,0.0,252.6761
2013-06-13,0.0,252.6761
2013-06-14,0.0,252.6761
2013-06-15,0.0,252.6761
2013-06-16,0.0,252.6761
2013-06-17,0.0,252.6761
2013-06-18,0.0,252.6761
2013-06-19,0.0,252.6761
2013-06-20,0.0,252.6761
2013-06-21,0.0,252.6761
2013-06-22,4.8078,257.4839
2013-06-23,0.0,257.4839
2013-06-24,0.0,257.4839
2013-06-25,0.0,257.4839
2013-06-26,0.0,257.4839
2013-06-27,0.0,257.4839
2013-06-28,0.0,257.4839
2013-06-29,0.0,257.4839
2013-06-30,0.0,257.4839
2013-07-01,0.0,257.4839
2013-07-02,0.0,257.4839
2013-07-03,0.0,257.4839
2013-07-04,0.0,257.4839
2013-07-05,0.0,257.4839
2013-07-06,0.0,257.4839
2013-07-07,0.0,257.4839
2013-07-08,0.0,257.4839
2013-07-09,0.0,252.54999999999998
2013-07-10,0.0,252.54999999999998
2013-07-11,0.0,252.54999999999998
2013-07-12,0.0,252.54999999999998
2013-07-13,0.0,252.54999999999998
2013-07-14,0.0,252.54999999999998
2013-07-15,0.0,252.54999999999998
2013-07-16,0.0,252.54999999999998
2013-07-17,0.0,252.54999999999998
2013-07-18,0.0,252.54999999999998
2013-07-19,0.0,252.54999999999998
2013-07-20,0.0,252.54999999999998
2013-07-21,0.0,252.54999999999998
2013-07-22,0.0,252.54999999999998
2013-07-23,0.0,252.54999999999998
2013-07-24,0.0,252.54999999999998
2013-07-25,0.0,252.54999999999998
2013-07-26,0.0,252.54999999999998
2013-07-27,0.0,252.54999999999998
2013-07-28,0.0,252.54999999999998
2013-07-29,0.0,246.87519999999998
2013-07-30,0.0,246.87519999999998
2013-07-31,0.0,246.87519999999998
2013-08-01,0.0,246.87519999999998
2013-08-02,0.0,246.87519999999998
2013-08-03,0.0,246.87519999999998
2013-08-04,0.0,246.87519999999998
2013-08-05,0.0,246.87519999999998
2013-08-06,0.0,246.87519999999998
2013-08-07,0.0,246.87519999999998
2013-08-08,0.0,246.87519999999998
2013-08-09,0.0,246.87519999999998
2013-08-10,0.0,246.87519999999998
2013-08-11,0.0,246.87519999999998
2013-08-12,0.0,246.87519999999998
2013-08-13,0.0,246.87519999999998
2013-08-14,0.0,246.87519999999998
2013-08-15,0.0,246.87519999999998
2013-08-16,0.0,246.87519999999998
2013-08-17,0.0,246.87519999999998
2013-08-18,0.0,246.87519999999998
2013-08-19,0.0,246.87519999999998
2013-08-20,0.0,246.87519999999998
2013-08-21,0.0,246.87519999999998
2013-08-22,0.0,246.87519999999998
2013-08-23,0.0,246.87519999999998
2013-08-24,0.0,246.87519999999998
2013-08-25,0.0,241.76319999999998
2013-08-26,0.0,241.76319999999998
2013-08-27,0.0,241.76319999999998
2013-08-28,0.0,241.76319999999998
2013-08-29,0.0,241.76319999999998
2013-08-30,0.0,241.76319999999998
2013-08-31,0.0,238.5655
2013-09-01,0.0,238.5655
2013-09-02,0.0,238.5655
2013-09-03,0.0,234.89809999999997
2013-09-04,5.0,239.89809999999997
2013-09-05,0.0,239.89809999999997
2013-09-06,0.0,239.89809999999997
2013-09-07,0.0,239.89809999999997
2013-09-08,0.0,239.89809999999997
2013-09-09,0.0,236.33599999999998
2013-09-10,0.0,236.33599999999998
2013-09-11,0.0,236.33599999999998
2013-09-12,0.0,236.33599999999998
2013-09-13,0.0,236.33599999999998
2013-09-14,0.0,236.33599999999998
2013-09-15,0.0,236.33599999999998
2013-09-16,0.0,233.4269
2013-09-17,0.0,233.4269
2013-09-18,0.0,233.4269
2013-09-19,0.0,233.4269
2013-09-20,0.0,233.4269
2013-09-21,0.0,233.4269
2013-09-22,0.0,227.93269999999998
2013-09-23,0.0,227.93269999999998
2013-09-24,0.0,227.93269999999998
2013-09-25,0.0,227.93269999999998
2013-09-26,0.0,227.93269999999998
2013-09-27,0.0,227.93269999999998
2013-09-28,0.0,227.93269999999998
2013-09-29,0.0,227.93269999999998
2013-09-30,0.0,227.93269999999998
2013-10-01,0.0,227.93269999999998
2013-10-02,0.0,227.93269999999998
2013-10-03,0.0,227.93269999999998
2013-10-04,0.0,227.93269999999998
2013-10-05,0.0,227.93269999999998
2013-10-06,0.0,227.93269999999998
2013-10-07,0.0,227.93269999999998
2013-10-08,0.0,227.93269999999998
2013-10-09,0.0,227.93269999999998
2013-10-10,0.0,227.93269999999998
2013-10-11,0.0,227.93269999999998
2013-10-12,0.0,224.3773
2013-10-13,0.0,224.3773
2013-10-14,0.0,218.08739999999997
2013-10-15,0.0,218.08739999999997
2013-10-16,0.0,218.08739999999997
2013-10-17,0.0,218.08739999999997
2013-10-18,0.0,218.08739999999997
2013-10-19,0.0,211.3258
2013-10-20,0.0,211.3258
2013-10-21,0.0,207.39729999999997
2013-10-22,0.0,207.39729999999997
2013-10-23,0.0,207.39729999999997
2013-10-24,0.0,207.39729999999997
2013-10-25,0.0,207.39729999999997
2013-10-26,7.4982,214.8955
2013-10-27,0.0,214.8955
2013-10-28,0.0,214.8955
2013-10-29,0.0,214.8955
2013-10-30,0.0,207.72480000000002
2013-10-31,0.0,207.72480000000002
2013-11-01,0.0,207.72480000000002
2013-11-02,0.0,207.72480000000002
2013-11-03,9.1767,216.9015
2013-11-04,0.0,211.7553
2013-11-05,0.0,211.7553
2013-11-06,0.0,211.7553
2013-11-07,0.0,211.7553
2013-11-08,0.0,211.7553
2013-11-09,0.0,211.7553
2013-11-10,0.0,204.2944
2013-11-11,5.2377,209.5321
2013-11-12,0.0,209.5321
2013-11-13,0.0,209.5321
2013-11-14,0.0,209.5321
2013-11-15,0.0,209.5321
2013-11-16,0.0,209.5321
2013-11-17,10.1186,219.6507
2013-11-18,0.0,219.6507
2013-11-19,0.0,219.6507
2013-11-20,0.0,219.6507
2013-11-21,0.0,219.6507
2013-11-22,0.0,219.6507
2013-11-23,0.0,219.6507
2013-11-24,0.0,219.6507
2013-11-25,0.0,219.6507
2013-11-26,0.0,219.6507
2013-11-27,0.0,219.6507
2013-11-28,0.0,219.6507
2013-11-29,0.0,219.6507
2013-11-30,0.0,219.6507
2013-12-01,0.0,219.6507
2013-12-02,0.0,219.6507
2013-12-03,0.0,219.6507
2013-12-04,0.0,219.6507
2013-12-05,0.0,214.50639999999999
2013-12-06,0.0,214.50639999999999
2013-12-07,0.0,214.50639999999999
2013-12-08,0.0,214.50639999999999
2013-12-09,0.0,214.50639999999999
2013-12-10,0.0,214.50639999999999
2013-12-11,0.0,214.50639999999999
2013-12-12,0.0,214.50639999999999
2013-12-13,0.0,214.50639999999999
2013-12-14,0.0,214.50639999999999
2013-12-15,0.0,214.50639999999999
2013-12-16,0.0,214.50639999999999
2013-12-17,0.0,206.8647
2013-12-18,0.0,206.8647
2013-12-19,0.0,206.8647
2013-12-20,0.0,206.8647
2013-12-21,0.0,206.8647
2013-12-22,0.0,206.8647
2013-12-23,0.0,206.8647
2013-12-24,0.0,206.8647
2013-12-25,0.0,206.8647
2013-12-26,0.0,206.8647
2013-12-27,0.0,206.8647
2013-12-28,0.0,206.8647
2013-12-29,0.0,206.8647
2013-12-30,0.0,206.8647
2013-12-31,0.0,206.8647
2014-01-01,0.0,201.734
2014-01-02,3.9368000000000003,205.6708
2014-01-03,0.0,205.6708
2014-01-04,5.1405,210.81130000000002
2014-01-05,0.0,210.81130000000002
2014-01-06,0.0,204.3613
2014-01-07,0.0,197.2542
2014-01-08,0.0,197.2542
2014-01-09,0.0,197.2542
2014-01-10,0.0,197.2542
2014-01-11,5.096,202.3502
2014-01-12,5.97,208.3202
2014-01-13,0.0,208.3202
2014-01-14,0.0,202.5668
2014-01-15,0.0,202.5668
2014-01-16,0.0,198.0668
2014-01-17,0.0,198.0668
2014-01-18,0.0,198.0668
2014-01-19,0.0,195.0668
2014-01-20,0.0,195.0668
2014-01-21,0.0,195.0668
2014-01-22,0.0,195.0668
2014-01-23,0.0,190.0668
2014-01-24,0.0,190.0668
2014-01-25,5.147399999999999,195.21419999999998
2014-01-26,0.0,195.21419999999998
2014-01-27,0.0,195.21419999999998
2014-01-28,0.0,195.21419999999998
2014-01-29,0.0,195.21419999999998
2014-01-30,0.0,195.21419999999998
2014-01-31,0.0,195.21419999999998
2014-02-01,6.0925,201.30669999999998
2014-02-02,0.0,201.30669999999998
2014-02-03,0.0,201.30669999999998
2014-02-04,0.0,201.30669999999998
2014-02-05,0.0,197.8567
2014-02-06,0.0,197.8567
2014-02-07,0.0,197.8567
2014-02-08,0.0,197.8567
2014-02-09,0.0,197.8567
2014-02-10,0.0,197.8567
2014-02-11,0.0,197.8567
2014-02-12,0.0,192.84669999999997
2014-02-13,0.0,192.84669999999997
2014-02-14,0.0,192.84669999999997
2014-02-15,0.0,192.84669999999997
2014-02-16,0.0,192.84669999999997
2014-02-17,0.0,192.84669999999997
2014-02-18,0.0,184.4465
2014-02-19,0.0,184.4465
2014-02-20,0.0,184.4465
2014-02-21,0.0,184.4465
2014-02-22,0.0,184.4465
2014-02-23,0.0,184.4465
2014-02-24,0.0,184.4465
2014-02-25,0.0,173.87539999999998
2014-02-26,0.0,173.87539999999998
2014-02-27,0.0,173.87539999999998
2014-02-28,0.0,173.87539999999998
2014-03-01,0.0,173.87539999999998
2014-03-02,2.6449000000000003,176.5203
2014-03-03,0.0,176.5203
2014-03-04,0.0,166.28179999999998
2014-03-05,0.0,166.28179999999998
2014-03-06,0.0,166.28179999999998
2014-03-07,0.0,166.28179999999998
2014-03-08,0.0,166.28179999999998
2014-03-09,0.0,166.28179999999998
2014-03-10,0.0,166.28179999999998
2014-03-11,0.0,166.28179999999998
2014-03-12,0.0,166.28179999999998
2014-03-13,0.0,166.28179999999998
2014-03-14,0.0,166.28179999999998
2014-03-15,0.0,166.28179999999998
2014-03-16,0.0,166.28179999999998
2014-03-17,0.0,166.28179999999998
2014-03-18,6.062,172.3438
2014-03-19,0.0,161.7232
2014-03-20,6.2416,167.9648
2014-03-21,0.0,164.0626
2014-03-22,0.0,164.0626
2014-03-23,0.0,164.0626
2014-03-24,6.2798,170.3424
2014-03-25,0.0,170.3424
2014-03-26,0.0,160.23930000000001
2014-03-27,3.9092,164.1485
2014-03-28,0.0,164.1485
2014-03-29,8.890799999999999,173.0393
2014-03-30,0.0,173.0393
2014-03-31,0.0,173.0393
2014-04-01,0.0,173.0393
2014-04-02,4.362,177.40130000000002
2014-04-03,0.0,177.40130000000002
2014-04-04,0.0,177.40130000000002
2014-04-05,0.0,177.40130000000002
2014-04-06,0.0,177.40130000000002
2014-04-07,0.0,177.40130000000002
2014-04-08,0.0,174.8159
2014-04-09,0.0,174.8159
2014-04-10,6.089600000000001,180.9055
2014-04-11,0.0,180.9055
2014-04-12,0.0,180.9055
2014-04-13,0.0,180.9055
2014-04-14,0.0,180.9055
2014-04-15,0.0,180.9055
2014-04-16,3.5816,179.0274
2014-04-17,0.0,179.0274
2014-04-18,0.0,179.0274
2014-04-19,8.632,187.65939999999998
2014-04-20,3.0995999999999997,190.759
2014-04-21,0.0,190.759
2014-04-22,0.0,190.759
2014-04-23,4.6653,195.4243
2014-04-24,0.0,195.4243
2014-04-25,0.0,195.4243
2014-04-26,0.0,195.4243
2014-04-27,0.0,195.4243
2014-04-28,0.0,195.4243
2014-04-29,0.0,195.4243
2014-04-30,6.099399999999999,201.5237
2014-05-01,0.0,193.2434
2014-05-02,0.0,193.2434
2014-05-03,0.0,193.2434
2014-05-04,0.0,193.2434
2014-05-05,8.1615,201.4049
2014-05-06,0.0,193.4393
2014-05-07,0.0,193.4393
2014-05-08,0.0,193.4393
2014-05-09,3.7807,197.22
2014-05-10,0.0,197.22
2014-05-11,0.0,197.22
2014-05-12,0.0,197.22
2014-05-13,0.0,187.08409999999998
2014-05-14,0.0,187.08409999999998
2014-05-15,0.0,187.08409999999998
2014-05-16,0.0,187.08409999999998
2014-05-17,0.0,187.08409999999998
2014-05-18,0.0,187.08409999999998
2014-05-19,0.0,187.08409999999998
2014-05-20,0.0,187.08409999999998
2014-05-21,0.0,187.08409999999998
2014-05-22,0.0,187.08409999999998
2014-05-23,0.0,187.08409999999998
2014-05-24,0.0,187.08409999999998
2014-05-25,0.0,184.53789999999998
2014-05-26,0.0,184.53789999999998
2014-05-27,0.0,184.53789999999998
2014-05-28,0.0,184.53789999999998
2014-05-29,0.0,174.18789999999998
2014-05-30,0.0,174.18789999999998
2014-05-31,0.0,174.18789999999998
2014-06-01,0.0,174.18789999999998
2014-06-02,0.0,163.9692
2014-06-03,0.0,163.9692
2014-06-04,0.0,155.7222
2014-06-05,0.0,155.7222
2014-06-06,0.0,155.7222
2014-06-07,0.0,155.7222
2014-06-08,0.0,155.7222
2014-06-09,0.0,155.7222
2014-06-10,6.6475,162.3697
2014-06-11,0.0,162.3697
2014-06-12,0.0,162.3697
2014-06-13,6.1049,168.4746
2014-06-14,0.0,168.4746
2014-06-15,0.0,168.4746
2014-06-16,0.0,168.4746
2014-06-17,5.0668999999999995,173.54149999999998
2014-06-18,0.0,173.54149999999998
2014-06-19,0.0,173.54149999999998
2014-06-20,5.1727,178.7142
2014-06-21,5.1676,183.8818
2014-06-22,0.0,179.074
2014-06-23,0.0,179.074
2014-06-24,0.0,179.074
2014-06-25,5.9196,184.99360000000001
2014-06-26,8.1552,193.14880000000002
2014-06-27,0.0,193.14880000000002
2014-06-28,0.0,193.14880000000002
2014-06-29,0.0,193.14880000000002
2014-06-30,0.0,193.14880000000002
2014-07-01,0.0,193.14880000000002
2014-07-02,0.0,193.14880000000002
2014-07-03,0.0,193.14880000000002
2014-07-04,0.0,193.14880000000002
2014-07-05,0.0,193.14880000000002
2014-07-06,0.0,193.14880000000002
2014-07-07,0.0,193.14880000000002
2014-07-08,0.0,193.14880000000002
2014-07-09,0.0,193.14880000000002
2014-07-10,0.0,193.14880000000002
2014-07-11,0.0,193.14880000000002
2014-07-12,0.0,193.14880000000002
2014-07-13,0.0,193.14880000000002
2014-07-14,6.9502,200.09900000000002
2014-07-15,0.0,200.09900000000002
2014-07-16,0.0,200.09900000000002
2014-07-17,0.0,200.09900000000002
2014-07-18,0.0,200.09900000000002
2014-07-19,0.0,200.09900000000002
2014-07-20,0.0,200.09900000000002
2014-07-21,0.0,200.09900000000002
2014-07-22,0.0,200.09900000000002
2014-07-23,0.0,200.09900000000002
2014-07-24,0.0,200.09900000000002
2014-07-25,0.0,200.09900000000002
2014-07-26,0.0,200.09900000000002
2014-07-27,0.0,200.09900000000002
2014-07-28,4.9968,205.09580000000003
2014-07-29,0.0,205.09580000000003
2014-07-30,11.706,216.80180000000001
2014-07-31,0.0,216.80180000000001
2014-08-01,0.0,216.80180000000001
2014-08-02,14.0034,230.8052
2014-08-03,0.0,230.8052
2014-08-04,0.0,230.8052
2014-08-05,6.131600000000001,236.9368
2014-08-06,0.0,236.9368
2014-08-07,0.0,236.9368
2014-08-08,0.0,236.9368
2014-08-09,18.4649,255.4017
2014-08-10,0.0,255.4017
2014-08-11,0.0,255.4017
2014-08-12,5.5618,260.9635
2014-08-13,0.0,260.9635
2014-08-14,0.0,260.9635
2014-08-15,0.0,260.9635
2014-08-16,0.0,260.9635
2014-08-17,0.0,260.9635
2014-08-18,0.0,260.9635
2014-08-19,0.0,260.9635
2014-08-20,0.0,260.9635
2014-08-21,0.0,260.9635
2014-08-22,0.0,260.9635
2014-08-23,0.0,260.9635
2014-08-24,0.0,260.9635
2014-08-25,0.0,260.9635
2014-08-26,0.0,260.9635
2014-08-27,0.0,260.9635
2014-08-28,0.0,260.9635
2014-08-29,0.0,260.9635
2014-08-30,0.0,260.9635
2014-08-31,0.0,260.9635
2014-09-01,0.0,260.9635
2014-09-02,0.0,260.9635
2014-09-03,0.0,260.9635
2014-09-04,0.0,255.9635
2014-09-05,0.0,255.9635
2014-09-06,0.0,255.9635
2014-09-07,0.0,255.9635
2014-09-08,7.4227,263.38620000000003
2014-09-09,0.0,263.38620000000003
2014-09-10,0.0,263.38620000000003
2014-09-11,0.0,263.38620000000003
2014-09-12,0.0,263.38620000000003
2014-09-13,0.0,263.38620000000003
2014-09-14,4.855899999999999,268.2421
2014-09-15,0.0,268.2421
2014-09-16,4.6434,272.88550000000004
2014-09-17,0.0,272.88550000000004
2014-09-18,0.0,272.88550000000004
2014-09-19,11.1999,284.0854
2014-09-20,0.0,284.0854
2014-09-21,0.0,284.0854
2014-09-22,0.0,284.0854
2014-09-23,0.0,284.0854
2014-09-24,0.0,284.0854
2014-09-25,0.0,284.0854
2014-09-26,0.0,284.0854
2014-09-27,0.0,284.0854
2014-09-28,0.0,284.0854
2014-09-29,2.3103000000000002,286.39570000000003
2014-09-30,0.0,286.39570000000003
2014-10-01,0.0,286.39570000000003
2014-10-02,0.0,286.39570000000003
2014-10-03,0.0,286.39570000000003
2014-10-04,0.0,286.39570000000003
2014-10-05,0.0,286.39570000000003
2014-10-06,0.0,286.39570000000003
2014-10-07,0.0,286.39570000000003
2014-10-08,0.0,286.39570000000003
2014-10-09,0.0,286.39570000000003
2014-10-10,0.0,286.39570000000003
2014-10-11,0.0,286.39570000000003
2014-10-12,0.0,286.39570000000003
2014-10-13,0.0,286.39570000000003
2014-10-14,0.0,286.39570000000003
2014-10-15,0.0,286.39570000000003
2014-10-16,0.0,286.39570000000003
2014-10-17,0.0,286.39570000000003
2014-10-18,0.0,286.39570000000003
2014-10-19,0.0,286.39570000000003
2014-10-20,0.0,286.39570000000003
2014-10-21,0.0,286.39570000000003
2014-10-22,0.0,286.39570000000003
2014-10-23,0.0,286.39570000000003
2014-10-24,0.0,286.39570000000003
2014-10-25,0.0,286.39570000000003
2014-10-26,3.3234,282.22090000000003
2014-10-27,0.0,282.22090000000003
2014-10-28,0.0,282.22090000000003
2014-10-29,0.0,282.22090000000003
2014-10-30,0.0,282.22090000000003
2014-10-31,0.0,282.22090000000003
2014-11-01,0.0,282.22090000000003
2014-11-02,0.0,282.22090000000003
2014-11-03,0.0,273.0442
2014-11-04,0.0,273.0442
2014-11-05,0.0,273.0442
2014-11-06,0.0,273.0442
2014-11-07,0.0,273.0442
2014-11-08,0.0,273.0442
2014-11-09,0.0,273.0442
2014-11-10,0.0,273.0442
2014-11-11,0.0,267.8065
2014-11-12,0.0,267.8065
2014-11-13,0.0,267.8065
2014-11-14,0.0,267.8065
2014-11-15,0.0,267.8065
2014-11-16,0.0,267.8065
2014-11-17,0.0,257.6879
2014-11-18,0.0,257.6879
2014-11-19,0.0,257.6879
2014-11-20,0.0,257.6879
2014-11-21,0.0,257.6879
2014-11-22,0.0,257.6879
2014-11-23,0.0,257.6879
2014-11-24,0.0,257.6879
2014-11-25,0.0,257.6879
2014-11-26,0.0,257.6879
2014-11-27,0.0,257.6879
2014-11-28,0.0,257.6879
2014-11-29,0.0,257.6879
2014-11-30,0.0,257.6879
2014-12-01,0.0,257.6879
2014-12-02,0.0,257.6879
2014-12-03,0.0,257.6879
2014-12-04,0.0,257.6879
2014-12-05,0.0,257.6879
2014-12-06,0.0,257.6879
2014-12-07,0.0,257.6879
2014-12-08,0.0,257.6879
2014-12-09,0.0,257.6879
2014-12-10,0.0,257.6879
2014-12-11,0.0,257.6879
2014-12-12,0.0,257.6879
2014-12-13,0.0,257.6879
2014-12-14,0.0,257.6879
2014-12-15,0.0,257.6879
2014-12-16,0.0,257.6879
2014-12-17,0.0,257.6879
2014-12-18,0.0,257.6879
2014-12-19,0.0,257.6879
2014-12-20,0.0,257.6879
2014-12-21,0.0,257.6879
2014-12-22,0.0,257.6879
2014-12-23,0.0,257.6879
2014-12-24,0.0,257.6879
2014-12-25,0.0,257.6879
2014-12-26,0.0,257.6879
2014-12-27,0.0,257.6879
2014-12-28,0.0,257.6879
2014-12-29,0.0,257.6879
2014-12-30,0.0,257.6879
2014-12-31,0.0,257.6879
2015-01-01,0.0,257.6879
2015-01-02,0.0,253.75109999999998
2015-01-03,0.0,253.75109999999998
2015-01-04,0.0,248.61059999999998
2015-01-05,0.0,248.61059999999998
2015-01-06,0.0,248.61059999999998
2015-01-07,0.0,248.61059999999998
2015-01-08,0.0,248.61059999999998
2015-01-09,0.0,248.61059999999998
2015-01-10,0.0,248.61059999999998
2015-01-11,0.0,243.51459999999997
2015-01-12,0.0,237.54459999999997
2015-01-13,0.0,237.54459999999997
2015-01-14,0.0,237.54459999999997
2015-01-15,0.0,237.54459999999997
2015-01-16,0.0,237.54459999999997
2015-01-17,0.0,237.54459999999997
2015-01-18,0.0,237.54459999999997
2015-01-19,0.0,237.54459999999997
2015-01-20,0.0,237.54459999999997
2015-01-21,0.0,237.54459999999997
2015-01-22,0.0,237.54459999999997
2015-01-23,0.0,237.54459999999997
2015-01-24,0.0,237.54459999999997
2015-01-25,0.0,232.3972
2015-01-26,2.02,234.4172
2015-01-27,0.0,234.4172
2015-01-28,0.0,234.4172
2015-01-29,0.0,234.4172
2015-01-30,0.0,234.4172
2015-01-31,0.0,234.4172
2015-02-01,0.0,228.3247
2015-02-02,0.0,228.3247
2015-02-03,0.0,228.3247
2015-02-04,0.0,228.3247
2015-02-05,0.0,228.3247
2015-02-06,0.0,228.3247
2015-02-07,0.0,228.3247
2015-02-08,0.0,228.3247
2015-02-09,0.0,228.3247
2015-02-10,0.0,228.3247
2015-02-11,0.0,228.3247
2015-02-12,0.0,228.3247
2015-02-13,0.0,228.3247
2015-02-14,0.0,228.3247
2015-02-15,0.0,228.3247
2015-02-16,0.0,228.3247
2015-02-17,0.0,228.3247
2015-02-18,0.0,228.3247
2015-02-19,0.0,228.3247
2015-02-20,0.0,228.3247
2015-02-21,0.0,228.3247
2015-02-22,0.0,228.3247
2015-02-23,0.0,228.3247
2015-02-24,0.0,228.3247
2015-02-25,0.0,228.3247
2015-02-26,0.0,228.3247
2015-02-27,0.0,228.3247
2015-02-28,0.0,228.3247
2015-03-01,0.0,228.3247
2015-03-02,0.0,225.6798
2015-03-03,0.0,225.6798
2015-03-04,0.0,225.6798
2015-03-05,0.0,225.6798
2015-03-06,0.0,225.6798
2015-03-07,0.0,225.6798
2015-03-08,0.0,225.6798
2015-03-09,0.0,225.6798
2015-03-10,0.0,225.6798
2015-03-11,0.0,225.6798
2015-03-12,0.0,225.6798
2015-03-13,0.0,225.6798
2015-03-14,0.0,225.6798
2015-03-15,0.0,225.6798
2015-03-16,0.0,225.6798
2015-03-17,0.0,225.6798
2015-03-18,0.0,219.6178
2015-03-19,2.5704000000000002,222.1882
2015-03-20,0.0,215.9466
2015-03-21,0.0,215.9466
2015-03-22,0.0,215.9466
2015-03-23,0.0,215.9466
2015-03-24,3.0819,212.74869999999999
2015-03-25,0.0,212.74869999999999
2015-03-26,0.0,212.74869999999999
2015-03-27,0.0,208.8395
2015-03-28,0.0,208.8395
2015-03-29,0.0,199.9487
2015-03-30,0.0,199.9487
2015-03-31,0.0,199.9487
2015-04-01,0.0,199.9487
2015-04-02,0.0,195.58669999999998
2015-04-03,0.0,195.58669999999998
2015-04-04,0.0,195.58669999999998
2015-04-05,0.0,195.58669999999998
2015-04-06,0.0,195.58669999999998
2015-04-07,0.0,195.58669999999998
2015-04-08,2.59,198.17669999999998
2015-04-09,0.0,198.17669999999998
2015-04-10,0.0,192.0871
2015-04-11,0.0,192.0871
2015-04-12,0.0,192.0871
2015-04-13,0.0,192.0871
2015-04-14,3.1401999999999997,195.22729999999999
2015-04-15,0.0,195.22729999999999
2015-04-16,0.0,191.64569999999998
2015-04-17,0.0,191.64569999999998
2015-04-18,0.0,191.64569999999998
2015-04-19,0.0,183.0137
2015-04-20,0.0,179.9141
2015-04-21,0.0,179.9141
2015-04-22,0.0,179.9141
2015-04-23,0.0,175.2488
2015-04-24,0.0,175.2488
2015-04-25,0.0,175.2488
2015-04-26,0.0,175.2488
2015-04-27,0.0,175.2488
2015-04-28,3.2401999999999997,178.489
2015-04-29,0.0,178.489
2015-04-30,3.4137,175.8033
2015-05-01,0.0,175.8033
2015-05-02,0.0,175.8033
2015-05-03,0.0,175.8033
2015-05-04,0.0,175.8033
2015-05-05,0.0,167.64180000000002
2015-05-06,0.0,167.64180000000002
2015-05-07,0.0,167.64180000000002
2015-05-08,0.0,167.64180000000002
2015-05-09,0.0,163.86110000000002
2015-05-10,0.0,163.86110000000002
2015-05-11,0.0,163.86110000000002
2015-05-12,0.0,163.86110000000002
2015-05-13,0.0,163.86110000000002
2015-05-14,0.0,163.86110000000002
2015-05-15,0.0,163.86110000000002
2015-05-16,0.0,163.86110000000002
2015-05-17,0.0,163.86110000000002
2015-05-18,0.0,163.86110000000002
2015-05-19,0.0,163.86110000000002
2015-05-20,0.0,163.86110000000002
2015-05-21,0.0,163.86110000000002
2015-05-22,0.0,163.86110000000002
2015-05-23,0.0,163.86110000000002
2015-05-24,0.0,163.86110000000002
2015-05-25,0.0,163.86110000000002
2015-05-26,0.0,163.86110000000002
2015-05-27,0.0,163.86110000000002
2015-05-28,0.0,163.86110000000002
2015-05-29,0.0,163.86110000000002
2015-05-30,0.0,163.86110000000002
2015-05-31,0.0,163.86110000000002
2015-06-01,0.0,163.86110000000002
2015-06-02,0.0,163.86110000000002
2015-06-03,0.0,163.86110000000002
2015-06-04,0.0,163.86110000000002
2015-06-05,0.0,163.86110000000002
2015-06-06,0.0,163.86110000000002
2015-06-07,0.0,163.86110000000002
2015-06-08,0.0,163.86110000000002
2015-06-09,0.0,163.86110000000002
2015-06-10,0.0,157.2136
2015-06-11,0.0,157.2136
2015-06-12,0.0,157.2136
2015-06-13,0.0,151.1087
2015-06-14,0.0,151.1087
2015-06-15,0.0,151.1087
2015-06-16,0.0,151.1087
2015-06-17,0.0,146.04180000000002
2015-06-18,0.0,146.04180000000002
2015-06-19,0.0,146.04180000000002
