Date,lat,lon
2025-07-19 10:46:47,51.46288,-3.1791
2025-07-19 10:46:47,51.4627,-3.17928
2025-07-19 10:46:47,51.46265,-3.17942
2025-07-19 10:46:47,51.46263,-3.17973
2025-07-19 10:46:47,51.46259,-3.17978
2025-07-19 10:46:47,51.46248,-3.17977
2025-07-19 10:46:47,51.46233,-3.17978
2025-07-19 10:46:47,51.46228,-3.17974
2025-07-19 10:46:47,51.46208,-3.17972
2025-07-19 10:46:47,51.46195,-3.17977
2025-07-19 10:46:47,51.46184,-3.17977
2025-07-19 10:46:47,51.46173,-3.17967
2025-07-19 10:46:47,51.46166,-3.17954
2025-07-19 10:46:47,51.46151,-3.17949
2025-07-19 10:46:47,51.46132,-3.17949
2025-07-19 10:46:47,51.46128,-3.17952
2025-07-19 10:46:47,51.46124,-3.17953
2025-07-19 10:46:47,51.4612,-3.17959
2025-07-19 10:46:47,51.46112,-3.17961
2025-07-19 10:46:47,51.46108,-3.1796
2025-07-19 10:46:47,51.46105,-3.17955
2025-07-19 10:46:47,51.46102,-3.17954
2025-07-19 10:46:47,51.46045,-3.17951
2025-07-19 10:46:47,51.46036,-3.17952
2025-07-19 10:46:47,51.46032,-3.17955
2025-07-19 10:46:47,51.4603,-3.17963
2025-07-19 10:46:47,51.46031,-3.17984
2025-07-19 10:46:47,51.46028,-3.17995
2025-07-19 10:46:47,51.46021,-3.17999
2025-07-19 10:46:47,51.46005,-3.18002
2025-07-19 10:46:47,51.45911,-3.18011
2025-07-19 10:46:47,51.45902,-3.1801
2025-07-19 10:46:47,51.4587,-3.17997
2025-07-19 10:46:47,51.45844,-3.17993
2025-07-19 10:46:47,51.45814,-3.17991
2025-07-19 10:46:47,51.45783,-3.17994
2025-07-19 10:46:47,51.45759,-3.17979
2025-07-19 10:46:47,51.457,-3.17954
2025-07-19 10:46:47,51.45678,-3.17938
2025-07-19 10:46:47,51.45656,-3.17925
2025-07-19 10:46:47,51.45626,-3.17916
2025-07-19 10:46:47,51.45607,-3.17904
2025-07-19 10:46:47,51.45589,-3.17903
2025-07-19 10:46:47,51.45582,-3.17899
2025-07-19 10:46:47,51.45576,-3.17892
2025-07-19 10:46:47,51.45572,-3.17881
2025-07-19 10:46:47,51.4556,-3.1786
2025-07-19 10:46:47,51.45535,-3.17827
2025-07-19 10:46:47,51.45525,-3.17808
2025-07-19 10:46:47,51.45512,-3.17789
2025-07-19 10:46:47,51.45492,-3.17763
2025-07-19 10:46:47,51.45446,-3.17712
2025-07-19 10:46:47,51.45409,-3.17661
2025-07-19 10:46:47,51.454,-3.17654
2025-07-19 10:46:47,51.45393,-3.1765
2025-07-19 10:46:47,51.45378,-3.1765
2025-07-19 10:46:47,51.45369,-3.17655
2025-07-19 10:46:47,51.45361,-3.17663
2025-07-19 10:46:47,51.45348,-3.17683
2025-07-19 10:46:47,51.45346,-3.1769
2025-07-19 10:46:47,51.45344,-3.17705
2025-07-19 10:46:47,51.45344,-3.17752
2025-07-19 10:46:47,51.45343,-3.17785
2025-07-19 10:46:47,51.45337,-3.17836
2025-07-19 10:46:47,51.45332,-3.1787
2025-07-19 10:46:47,51.45317,-3.17924
2025-07-19 10:46:47,51.4531,-3.17943
2025-07-19 10:46:47,51.45306,-3.17959
2025-07-19 10:46:47,51.4529,-3.18011
2025-07-19 10:46:47,51.45281,-3.18033
2025-07-19 10:46:47,51.45277,-3.18042
2025-07-19 10:46:47,51.45274,-3.18045
2025-07-19 10:46:47,51.45274,-3.18043
2025-07-19 10:46:47,51.45266,-3.18042
2025-07-19 10:46:47,51.45248,-3.18028
2025-07-19 10:46:47,51.45234,-3.18011
2025-07-19 10:46:47,51.45218,-3.18001
2025-07-19 10:46:47,51.45206,-3.18007
2025-07-19 10:46:47,51.45199,-3.18016
2025-07-19 10:46:47,51.45189,-3.18044
2025-07-19 10:46:47,51.4518,-3.1809
2025-07-19 10:46:47,51.45169,-3.18132
2025-07-19 10:46:47,51.45172,-3.18128
2025-07-19 10:46:47,51.45148,-3.18213
2025-07-19 10:46:47,51.45138,-3.1827
2025-07-19 10:46:47,51.4513,-3.18286
2025-07-19 10:46:47,51.45127,-3.18289
2025-07-19 10:46:47,51.45123,-3.18288
2025-07-19 10:46:47,51.45105,-3.1828
2025-07-19 10:46:47,51.45088,-3.1826
2025-07-19 10:46:47,51.45078,-3.18254
2025-07-19 10:46:47,51.45076,-3.18254
2025-07-19 10:46:47,51.45065,-3.18249
2025-07-19 10:46:47,51.45044,-3.18234
2025-07-19 10:46:47,51.45011,-3.18218
2025-07-19 10:46:47,51.44975,-3.18207
2025-07-19 10:46:47,51.44923,-3.18181
2025-07-19 10:46:47,51.44918,-3.18176
2025-07-19 10:46:47,51.44914,-3.18165
2025-07-19 10:46:47,51.44913,-3.18151
2025-07-19 10:46:47,51.44914,-3.18127
2025-07-19 10:46:47,51.44917,-3.18116
2025-07-19 10:46:47,51.44921,-3.18106
2025-07-19 10:46:47,51.4492,-3.18103
2025-07-19 10:46:47,51.44922,-3.18104
2025-07-19 10:46:47,51.44916,-3.18094
2025-07-19 10:46:47,51.44914,-3.18093
2025-07-19 10:46:47,51.4491,-3.18095
2025-07-19 10:46:47,51.44907,-3.18103
2025-07-19 10:46:47,51.44908,-3.18105
2025-07-19 10:46:47,51.44901,-3.18144
2025-07-19 10:46:47,51.44894,-3.18151
2025-07-19 10:46:47,51.44886,-3.18156
2025-07-19 10:46:47,51.44876,-3.18155
2025-07-19 10:46:47,51.44863,-3.18147
2025-07-19 10:46:47,51.4486,-3.18142
2025-07-19 10:46:47,51.44845,-3.18129
2025-07-19 10:46:47,51.44837,-3.1813
2025-07-19 10:46:47,51.44833,-3.18135
2025-07-19 10:46:47,51.44826,-3.18155
2025-07-19 10:46:47,51.44823,-3.1818
2025-07-19 10:46:47,51.4481,-3.18239
2025-07-19 10:46:47,51.44806,-3.18268
2025-07-19 10:46:47,51.44801,-3.18283
2025-07-19 10:46:47,51.44797,-3.1829
2025-07-19 10:46:47,51.4479,-3.18285
2025-07-19 10:46:47,51.44785,-3.1829
2025-07-19 10:46:47,51.44764,-3.18341
2025-07-19 10:46:47,51.44768,-3.18348
2025-07-19 10:46:47,51.44775,-3.18353
2025-07-19 10:46:47,51.44775,-3.18356
2025-07-19 10:46:47,51.44773,-3.18382
2025-07-19 10:46:47,51.44774,-3.18409
2025-07-16 18:02:20,51.4445,-3.19928
2025-07-16 18:02:20,51.44458,-3.19929
2025-07-16 18:02:20,51.44456,-3.19934
2025-07-16 18:02:20,51.44462,-3.1995
2025-07-16 18:02:20,51.44465,-3.1997
2025-07-16 18:02:20,51.44462,-3.19974
2025-07-16 18:02:20,51.44454,-3.20012
2025-07-16 18:02:20,51.44444,-3.20048
2025-07-16 18:02:20,51.44439,-3.20079
2025-07-16 18:02:20,51.44416,-3.20144
2025-07-16 18:02:20,51.44411,-3.20165
2025-07-16 18:02:20,51.4441,-3.20173
2025-07-16 18:02:20,51.44415,-3.20174
2025-07-16 18:02:20,51.4442,-3.20184
2025-07-16 18:02:20,51.44419,-3.20203
2025-07-16 18:02:20,51.44416,-3.20214
2025-07-16 18:02:20,51.44417,-3.20231
2025-07-16 18:02:20,51.44438,-3.20273
2025-07-16 18:02:20,51.4445,-3.20307
2025-07-16 18:02:20,51.44464,-3.20359
2025-07-16 18:02:20,51.44471,-3.20376
2025-07-16 18:02:20,51.44477,-3.20386
2025-07-16 18:02:20,51.44504,-3.20412
2025-07-16 18:02:20,51.4452,-3.20423
2025-07-16 18:02:20,51.4452,-3.20439
2025-07-16 18:02:20,51.44523,-3.20448
2025-07-16 18:02:20,51.44525,-3.20448
2025-07-16 18:02:20,51.44529,-3.20469
2025-07-16 18:02:20,51.44532,-3.20512
2025-07-16 18:02:20,51.44543,-3.20553
2025-07-16 18:02:20,51.44547,-3.20577
2025-07-16 18:02:20,51.44562,-3.20621
2025-07-16 18:02:20,51.44567,-3.2062
2025-07-16 18:02:20,51.44569,-3.20626
2025-07-16 18:02:20,51.4457,-3.20681
2025-07-16 18:02:20,51.44577,-3.20772
2025-07-16 18:02:20,51.44584,-3.20777
2025-07-16 18:02:20,51.44614,-3.20786
2025-07-16 18:02:20,51.44626,-3.20794
2025-07-16 18:02:20,51.44642,-3.20812
2025-07-16 18:02:20,51.44653,-3.20813
2025-07-16 18:02:20,51.44662,-3.20819
2025-07-16 18:02:20,51.44672,-3.20861
2025-07-16 18:02:20,51.44675,-3.20894
2025-07-16 18:02:20,51.44679,-3.20913
2025-07-16 18:02:20,51.44695,-3.20968
2025-07-16 18:02:20,51.4471,-3.21004
2025-07-16 18:02:20,51.44721,-3.21036
2025-07-16 18:02:20,51.44724,-3.21059
2025-07-16 18:02:20,51.44719,-3.2107
2025-07-16 18:02:20,51.44729,-3.21078
2025-07-16 18:02:20,51.44729,-3.21085
2025-07-16 18:02:20,51.44729,-3.21082
2025-07-16 18:02:20,51.44729,-3.21085
2025-07-16 18:02:20,51.44731,-3.21085
2025-07-16 18:02:20,51.44729,-3.21083
2025-07-16 18:02:20,51.4473,-3.21081
2025-07-16 18:02:20,51.44739,-3.21088
2025-07-16 18:02:20,51.44749,-3.21106
2025-07-16 18:02:20,51.44755,-3.21121
2025-07-16 18:02:20,51.44763,-3.21152
2025-07-16 18:02:20,51.44775,-3.21183
2025-07-16 18:02:20,51.4478,-3.21193
2025-07-16 18:02:20,51.44802,-3.21221
2025-07-16 18:02:20,51.44807,-3.21234
2025-07-16 18:02:20,51.4481,-3.21257
2025-07-16 18:02:20,51.44791,-3.2135
2025-07-16 18:02:20,51.44779,-3.21393
2025-07-16 18:02:20,51.44775,-3.214
2025-07-16 18:02:20,51.44767,-3.21407
2025-07-16 18:02:20,51.44759,-3.21419
2025-07-16 18:02:20,51.44754,-3.21421
2025-07-16 18:02:20,51.44725,-3.21448
2025-07-16 18:02:20,51.44691,-3.21494
2025-07-16 18:02:20,51.44683,-3.21511
2025-07-16 18:02:20,51.44679,-3.2153
2025-07-16 18:02:20,51.44676,-3.21556
2025-07-16 18:02:20,51.44671,-3.21571
2025-07-16 18:02:20,51.44641,-3.2162
2025-07-16 18:02:20,51.44601,-3.21669
2025-07-16 18:02:20,51.44582,-3.21684
2025-07-16 18:02:20,51.44535,-3.21697
2025-07-16 18:02:20,51.44518,-3.21698
2025-07-16 18:02:20,51.44492,-3.21693
2025-07-16 18:02:20,51.44469,-3.21704
2025-07-16 18:02:20,51.44479,-3.217
2025-07-16 18:02:20,51.44476,-3.21712
2025-07-16 18:02:20,51.44484,-3.21739
2025-07-16 18:02:20,51.44496,-3.21772
2025-07-16 18:02:20,51.44505,-3.21788
2025-07-16 18:02:20,51.4452,-3.21808
2025-07-16 18:02:20,51.44527,-3.21827
2025-07-16 18:02:20,51.44525,-3.21856
2025-07-16 18:02:20,51.44509,-3.21907
2025-07-16 18:02:20,51.44499,-3.21961
2025-07-16 18:02:20,51.44487,-3.21993
2025-07-16 18:02:20,51.44479,-3.22004
2025-07-16 18:02:20,51.44452,-3.22016
2025-07-16 18:02:20,51.44416,-3.22059
2025-07-16 18:02:20,51.44395,-3.22078
2025-07-16 18:02:20,51.44372,-3.22109
2025-07-16 18:02:20,51.44352,-3.22129
2025-07-16 18:02:20,51.44325,-3.22156
2025-07-16 18:02:20,51.44298,-3.22176
2025-07-16 18:02:20,51.44296,-3.22184
2025-07-16 18:02:20,51.44294,-3.22233
2025-07-16 18:02:20,51.44292,-3.22248
2025-07-16 18:02:20,51.44281,-3.22272
2025-07-16 18:02:20,51.44271,-3.22284
2025-07-16 18:02:20,51.44268,-3.22284
2025-07-16 18:02:20,51.44272,-3.2229
2025-07-16 18:02:20,51.44272,-3.22316
2025-07-16 18:02:20,51.44274,-3.22313
2025-07-16 18:02:20,51.44273,-3.22316
2025-07-16 18:02:20,51.44262,-3.22311
2025-07-16 18:02:20,51.44246,-3.22328
2025-07-16 18:02:20,51.44234,-3.22333
2025-07-16 18:02:20,51.4419,-3.22327
2025-07-16 18:02:20,51.44182,-3.22323
2025-07-16 18:02:20,51.44167,-3.22305
2025-07-16 18:02:20,51.44145,-3.22295
2025-07-16 18:02:20,51.44107,-3.22266
2025-07-16 18:02:20,51.44069,-3.22217
2025-07-16 18:02:20,51.44044,-3.22203
2025-07-16 18:02:20,51.44011,-3.22193
2025-07-16 18:02:20,51.44009,-3.22189
2025-07-16 18:02:20,51.43961,-3.22207
2025-07-16 18:02:20,51.43948,-3.22215
2025-07-16 18:02:20,51.4393,-3.22238
2025-07-16 18:02:20,51.43919,-3.2226
2025-07-16 18:02:20,51.43916,-3.22269
2025-07-16 18:02:20,51.43916,-3.22303
2025-07-16 18:02:20,51.43929,-3.22338
2025-07-16 18:02:20,51.4397,-3.22423
2025-07-16 18:02:20,51.43982,-3.22456
2025-07-16 18:02:20,51.4399,-3.22495
2025-07-16 18:02:20,51.43994,-3.22497
2025-07-16 18:02:20,51.43991,-3.225
2025-07-16 18:02:20,51.43996,-3.22514
2025-07-16 18:02:20,51.44,-3.22535
2025-07-16 18:02:20,51.44005,-3.22592
2025-07-16 18:02:20,51.44002,-3.22608
2025-07-16 18:02:20,51.44007,-3.2266
2025-07-16 18:02:20,51.44023,-3.22721
2025-07-16 18:02:20,51.44064,-3.22821
2025-07-16 18:02:20,51.44086,-3.22859
2025-07-16 18:02:20,51.44092,-3.22865
2025-07-16 18:02:20,51.44102,-3.22871
2025-07-16 18:02:20,51.44118,-3.22874
2025-07-16 18:02:20,51.44133,-3.22868
2025-07-16 18:02:20,51.44157,-3.22842
2025-07-16 18:02:20,51.44185,-3.22821
2025-07-16 18:02:20,51.4429,-3.22797
2025-07-16 18:02:20,51.44305,-3.22795
2025-07-16 18:02:20,51.44336,-3.22802
2025-07-16 18:02:20,51.44353,-3.22802
2025-07-16 18:02:20,51.44385,-3.22798
2025-07-16 18:02:20,51.44415,-3.22764
2025-07-16 18:02:20,51.44438,-3.22752
2025-07-16 18:02:20,51.44455,-3.22739
2025-07-16 18:02:20,51.44486,-3.2273
2025-07-16 18:02:20,51.44493,-3.22738
2025-07-16 18:02:20,51.44491,-3.22735
2025-07-16 18:02:20,51.44476,-3.22745
2025-07-16 18:02:20,51.44462,-3.22747
2025-07-16 18:02:20,51.44454,-3.22747
2025-07-16 18:02:20,51.44449,-3.22737
2025-07-16 18:02:20,51.4445,-3.22732
2025-07-16 18:02:20,51.44447,-3.22669
2025-07-16 18:02:20,51.44447,-3.22638
2025-07-16 18:02:20,51.44451,-3.22579
2025-07-16 18:02:20,51.44452,-3.22563
2025-07-16 18:02:20,51.44461,-3.22524
2025-07-16 18:02:20,51.4446,-3.22511
2025-07-16 18:02:20,51.44458,-3.22505
2025-07-16 18:02:20,51.44454,-3.22504
2025-07-16 18:02:20,51.4443,-3.22506
2025-07-16 18:02:20,51.44405,-3.225
2025-07-16 18:02:20,51.444,-3.22495
2025-07-16 18:02:20,51.44392,-3.2248
2025-07-16 18:02:20,51.44371,-3.22459
2025-07-16 18:02:20,51.44387,-3.22475
2025-07-16 18:02:20,51.44398,-3.22483
2025-07-16 18:02:20,51.44404,-3.22492
2025-07-16 18:02:20,51.4441,-3.22532
2025-07-16 18:02:20,51.4441,-3.22565
2025-07-16 18:02:20,51.44404,-3.22597
2025-07-16 18:02:20,51.44385,-3.2265
2025-07-16 18:02:20,51.4438,-3.22674
2025-07-16 18:02:20,51.4437,-3.22738
2025-07-16 18:02:20,51.44364,-3.22796
2025-07-16 18:02:20,51.44362,-3.22807
2025-07-16 18:02:20,51.44357,-3.22816
2025-07-16 18:02:20,51.44348,-3.2282
2025-07-16 18:02:20,51.44311,-3.2282
2025-07-16 18:02:20,51.44302,-3.22817
2025-07-16 18:02:20,51.44327,-3.22812
2025-07-16 18:02:20,51.4423,-3.22806
2025-07-16 18:02:20,51.44177,-3.22823
2025-07-16 18:02:20,51.44155,-3.22834
2025-07-16 18:02:20,51.44134,-3.22851
2025-07-16 18:02:20,51.4412,-3.22858
2025-07-16 18:02:20,51.44113,-3.22859
2025-07-16 18:02:20,51.44097,-3.22852
2025-07-16 18:02:20,51.44084,-3.2284
2025-07-16 18:02:20,51.44076,-3.22819
2025-07-16 18:02:20,51.44059,-3.22789
2025-07-16 18:02:20,51.44018,-3.22697
2025-07-16 18:02:20,51.44007,-3.22664
2025-07-16 18:02:20,51.44002,-3.22636
2025-07-16 18:02:20,51.43993,-3.22605
2025-07-16 18:02:20,51.43992,-3.22522
2025-07-16 18:02:20,51.43991,-3.225
2025-07-16 18:02:20,51.43985,-3.22475
2025-07-16 18:02:20,51.43969,-3.22417
2025-07-16 18:02:20,51.43944,-3.22361
2025-07-16 18:02:20,51.43929,-3.22318
2025-07-16 18:02:20,51.4392,-3.22303
2025-07-16 18:02:20,51.43921,-3.22295
2025-07-16 18:02:20,51.43918,-3.2224
2025-07-16 18:02:20,51.43922,-3.22224
2025-07-16 18:02:20,51.43935,-3.22205
2025-07-16 18:02:20,51.43953,-3.22193
2025-07-16 18:02:20,51.43979,-3.22183
2025-07-16 18:02:20,51.43999,-3.22182
2025-07-16 18:02:20,51.44011,-3.22176
2025-07-16 18:02:20,51.44043,-3.22139
2025-07-16 18:02:20,51.4405,-3.22124
2025-07-16 18:02:20,51.44053,-3.22104
2025-07-16 18:02:20,51.44056,-3.22102
2025-07-16 18:02:20,51.44058,-3.22106
2025-07-16 18:02:20,51.44058,-3.22117
2025-07-16 18:02:20,51.44052,-3.22131
2025-07-16 18:02:20,51.44024,-3.22172
2025-07-16 18:02:20,51.44012,-3.22185
2025-07-16 18:02:20,51.44006,-3.22196
2025-07-16 18:02:20,51.44056,-3.22206
2025-07-16 18:02:20,51.4407,-3.22214
2025-07-16 18:02:20,51.4408,-3.22224
2025-07-16 18:02:20,51.44118,-3.22272
2025-07-16 18:02:20,51.44141,-3.22293
2025-07-16 18:02:20,51.44186,-3.22322
2025-07-16 18:02:20,51.44249,-3.22331
2025-07-16 18:02:20,51.44255,-3.22336
2025-07-16 18:02:20,51.44258,-3.22343
2025-07-16 18:02:20,51.44263,-3.22345
2025-07-16 18:02:20,51.44273,-3.22329
2025-07-16 18:02:20,51.44281,-3.22323
2025-07-16 18:02:20,51.44318,-3.22314
2025-07-16 18:02:20,51.4433,-3.22291
2025-07-16 18:02:20,51.44368,-3.22253
2025-07-16 18:02:20,51.44389,-3.22217
2025-07-16 18:02:20,51.44395,-3.22199
2025-07-16 18:02:20,51.44412,-3.22164
2025-07-16 18:02:20,51.44424,-3.22128
2025-07-16 18:02:20,51.44428,-3.2212
2025-07-16 18:02:20,51.44444,-3.22103
2025-07-16 18:02:20,51.4445,-3.22092
2025-07-16 18:02:20,51.4445,-3.22076
2025-07-16 18:02:20,51.44443,-3.22066
2025-07-16 18:02:20,51.4444,-3.22057
2025-07-16 18:02:20,51.4444,-3.2204
2025-07-16 18:02:20,51.44443,-3.22029
2025-07-16 18:02:20,51.44455,-3.22015
2025-07-16 18:02:20,51.44476,-3.22005
2025-07-16 18:02:20,51.44487,-3.21991
2025-07-16 18:02:20,51.44497,-3.21972
2025-07-16 18:02:20,51.44501,-3.21955
2025-07-16 18:02:20,51.44505,-3.21927
2025-07-16 18:02:20,51.44517,-3.21877
2025-07-16 18:02:20,51.4452,-3.21864
2025-07-16 18:02:20,51.4453,-3.21846
2025-07-16 18:02:20,51.4453,-3.21843
2025-07-16 18:02:20,51.44526,-3.21846
2025-07-16 18:02:20,51.44532,-3.21835
2025-07-16 18:02:20,51.44545,-3.21816
2025-07-16 18:02:20,51.44581,-3.21775
2025-07-16 18:02:20,51.44604,-3.21753
2025-07-16 18:02:20,51.44667,-3.21709
2025-07-16 18:02:20,51.44696,-3.21685
2025-07-16 18:02:20,51.44703,-3.21675
2025-07-16 18:02:20,51.44719,-3.21643
2025-07-16 18:02:20,51.44727,-3.2162
2025-07-16 18:02:20,51.44732,-3.21587
2025-07-16 18:02:20,51.44739,-3.21561
2025-07-16 18:02:20,51.4476,-3.21436
2025-07-16 18:02:20,51.44759,-3.21418
2025-07-16 18:02:20,51.4476,-3.21415
2025-07-16 18:02:20,51.44764,-3.21419
2025-07-16 18:02:20,51.4476,-3.21426
2025-07-16 18:02:20,51.44755,-3.21426
2025-07-16 18:02:20,51.44758,-3.21426
2025-07-16 18:02:20,51.44767,-3.21407
2025-07-16 18:02:20,51.44778,-3.21395
2025-07-16 18:02:20,51.44785,-3.21379
2025-07-16 18:02:20,51.44791,-3.21354
2025-07-16 18:02:20,51.44797,-3.2131
2025-07-16 18:02:20,51.44806,-3.21281
2025-07-16 18:02:20,51.44811,-3.2126
2025-07-16 18:02:20,51.44815,-3.2125
2025-07-16 18:02:20,51.44816,-3.2125
2025-07-16 18:02:20,51.44814,-3.21261
2025-07-16 18:02:20,51.44802,-3.21307
2025-07-16 18:02:20,51.44802,-3.21315
2025-07-16 18:02:20,51.44805,-3.21311
2025-07-16 18:02:20,51.44819,-3.21276
2025-07-16 18:02:20,51.44833,-3.21208
2025-07-16 18:02:20,51.44844,-3.21167
2025-07-16 18:02:20,51.44852,-3.21138
2025-07-16 18:02:20,51.44872,-3.21079
2025-07-16 18:02:20,51.44871,-3.21078
2025-07-16 18:02:20,51.44869,-3.21066
2025-07-16 18:02:20,51.4487,-3.21061
2025-07-16 18:02:20,51.4488,-3.21045
2025-07-16 18:02:20,51.44896,-3.21023
2025-07-16 18:02:20,51.4492,-3.20994
2025-07-16 18:02:20,51.44931,-3.20987
2025-07-16 18:02:20,51.44936,-3.20972
2025-07-16 18:02:20,51.44933,-3.20963
2025-07-16 18:02:20,51.44937,-3.20956
2025-07-16 18:02:20,51.4495,-3.20944
2025-07-16 18:02:20,51.44951,-3.20939
2025-07-16 18:02:20,51.44953,-3.20939
2025-07-16 18:02:20,51.44951,-3.20939
2025-07-16 18:02:20,51.44951,-3.20932
2025-07-16 18:02:20,51.44958,-3.20916
2025-07-16 18:02:20,51.44957,-3.20914
2025-07-16 18:02:20,51.44959,-3.20915
2025-07-16 18:02:20,51.44975,-3.20904
2025-07-16 18:02:20,51.44974,-3.20907
2025-07-16 18:02:20,51.44971,-3.20907
2025-07-16 18:02:20,51.44985,-3.2087
2025-07-16 18:02:20,51.45004,-3.20845
2025-07-16 18:02:20,51.45011,-3.20831
2025-07-16 18:02:20,51.45013,-3.20819
2025-07-16 18:02:20,51.45014,-3.20803
2025-07-16 18:02:20,51.45011,-3.20764
2025-07-16 18:02:20,51.45015,-3.20745
2025-07-16 18:02:20,51.45022,-3.2073
2025-07-16 18:02:20,51.45023,-3.20722
2025-07-16 18:02:20,51.45021,-3.20723
2025-07-16 18:02:20,51.45025,-3.20722
2025-07-16 18:02:20,51.45018,-3.2071
2025-07-16 18:02:20,51.45007,-3.20708
2025-07-16 18:02:20,51.44991,-3.20727
2025-07-16 18:02:20,51.44983,-3.20727
2025-07-16 18:02:20,51.44966,-3.20722
2025-07-16 18:02:20,51.44958,-3.20723
2025-07-16 18:02:20,51.44949,-3.20715
2025-07-16 18:02:20,51.44948,-3.20713
2025-07-16 18:02:20,51.44951,-3.20711
2025-07-16 18:02:20,51.44952,-3.20714
2025-07-16 18:02:20,51.44954,-3.20709
2025-07-16 18:02:20,51.44954,-3.20697
2025-07-16 18:02:20,51.44951,-3.20687
2025-07-16 18:02:20,51.44944,-3.20681
2025-07-16 18:02:20,51.44923,-3.20688
2025-07-16 18:02:20,51.44892,-3.20703
2025-07-16 18:02:20,51.44888,-3.20702
2025-07-16 18:02:20,51.44878,-3.2069
2025-07-16 18:02:20,51.44846,-3.20605
2025-07-16 18:02:20,51.44841,-3.20586
2025-07-16 18:02:20,51.44837,-3.20552
2025-07-16 18:02:20,51.44829,-3.20524
2025-07-16 18:02:20,51.44828,-3.20505
2025-07-16 18:02:20,51.44836,-3.20486
2025-07-16 18:02:20,51.44838,-3.20473
2025-07-16 18:02:20,51.44814,-3.20453
2025-07-16 18:02:20,51.44778,-3.20381
2025-07-16 18:02:20,51.44771,-3.2035
2025-07-16 18:02:20,51.44763,-3.20271
2025-07-16 18:02:20,51.44748,-3.20227
2025-07-16 18:02:20,51.44738,-3.20208
2025-07-16 18:02:20,51.44727,-3.20169
2025-07-16 18:02:20,51.44693,-3.20147
2025-07-16 18:02:20,51.44693,-3.20143
2025-07-16 18:02:20,51.44689,-3.2014
2025-07-16 18:02:20,51.44664,-3.20093
2025-07-16 18:02:20,51.44628,-3.20036
2025-07-16 18:02:20,51.44597,-3.19967
2025-07-16 18:02:20,51.44579,-3.1994
2025-07-16 18:02:20,51.44532,-3.19858
2025-07-16 18:02:20,51.44526,-3.19851
2025-07-16 18:02:20,51.44514,-3.19845
2025-07-16 18:02:20,51.4445,-3.19928
2025-07-16 18:02:20,51.44458,-3.19929
2025-07-16 18:02:20,51.44456,-3.19934
2025-07-16 18:02:20,51.44462,-3.1995
2025-07-16 18:02:20,51.44465,-3.1997
2025-07-16 18:02:20,51.44462,-3.19974
2025-07-16 18:02:20,51.44454,-3.20012
2025-07-16 18:02:20,51.44444,-3.20048
2025-07-16 18:02:20,51.44439,-3.20079
2025-07-16 18:02:20,51.44416,-3.20144
2025-07-16 18:02:20,51.44411,-3.20165
2025-07-16 18:02:20,51.4441,-3.20173
2025-07-16 18:02:20,51.44415,-3.20174
2025-07-16 18:02:20,51.4442,-3.20184
2025-07-16 18:02:20,51.44419,-3.20203
2025-07-16 18:02:20,51.44416,-3.20214
2025-07-16 18:02:20,51.44417,-3.20231
2025-07-16 18:02:20,51.44438,-3.20273
2025-07-16 18:02:20,51.4445,-3.20307
2025-07-16 18:02:20,51.44464,-3.20359
2025-07-16 18:02:20,51.44471,-3.20376
2025-07-16 18:02:20,51.44477,-3.20386
2025-07-16 18:02:20,51.44504,-3.20412
2025-07-16 18:02:20,51.4452,-3.20423
2025-07-16 18:02:20,51.4452,-3.20439
2025-07-16 18:02:20,51.44523,-3.20448
2025-07-16 18:02:20,51.44525,-3.20448
2025-07-16 18:02:20,51.44529,-3.20469
2025-07-16 18:02:20,51.44532,-3.20512
2025-07-16 18:02:20,51.44543,-3.20553
2025-07-16 18:02:20,51.44547,-3.20577
2025-07-16 18:02:20,51.44562,-3.20621
2025-07-16 18:02:20,51.44567,-3.2062
2025-07-16 18:02:20,51.44569,-3.20626
2025-07-16 18:02:20,51.4457,-3.20681
2025-07-16 18:02:20,51.44577,-3.20772
2025-07-16 18:02:20,51.44584,-3.20777
2025-07-16 18:02:20,51.44614,-3.20786
2025-07-16 18:02:20,51.44626,-3.20794
2025-07-16 18:02:20,51.44642,-3.20812
2025-07-16 18:02:20,51.44653,-3.20813
2025-07-16 18:02:20,51.44662,-3.20819
2025-07-16 18:02:20,51.44672,-3.20861
2025-07-16 18:02:20,51.44675,-3.20894
2025-07-16 18:02:20,51.44679,-3.20913
2025-07-16 18:02:20,51.44695,-3.20968
2025-07-16 18:02:20,51.4471,-3.21004
2025-07-16 18:02:20,51.44721,-3.21036
2025-07-16 18:02:20,51.44724,-3.21059
2025-07-16 18:02:20,51.44719,-3.2107
2025-07-16 18:02:20,51.44729,-3.21078
2025-07-16 18:02:20,51.44729,-3.21085
2025-07-16 18:02:20,51.44729,-3.21082
2025-07-16 18:02:20,51.44729,-3.21085
2025-07-16 18:02:20,51.44731,-3.21085
2025-07-16 18:02:20,51.44729,-3.21083
2025-07-16 18:02:20,51.4473,-3.21081
2025-07-16 18:02:20,51.44739,-3.21088
2025-07-16 18:02:20,51.44749,-3.21106
2025-07-16 18:02:20,51.44755,-3.21121
2025-07-16 18:02:20,51.44763,-3.21152
2025-07-16 18:02:20,51.44775,-3.21183
2025-07-16 18:02:20,51.4478,-3.21193
2025-07-16 18:02:20,51.44802,-3.21221
2025-07-16 18:02:20,51.44807,-3.21234
2025-07-16 18:02:20,51.4481,-3.21257
